-15.937166,0.057764,0.037231,0.29189,0.135221,0.020748,0.117887,0.024075,-0.00406,-0.050704,-0.283961,-0.08978,0.002099,0.093431,,,,,,,,,,,,,,,,,,,,
0,68.7375,72.7312,44.2313,32.125,34.5812,66.5875,59.3125,10.6625,79.0312,49.8688,32.5687,64.0875,13.0875,3.97055295,2.707855307,12.91067416,4.343974625,0.717490738,7.849800613,1.427948438,-0.04328975,-4.007197965,-14.16079432,-2.924017886,0.134519663,1.222778213,-1.786871216,0.16748337,0.14345675,0,1,,
1,71.05,71.15,45.1625,34.8187,29.4875,65.4688,47.275,8.35,79.0312,49.8688,32.5687,64.0875,13.0875,4.1041322,2.64898565,13.18248213,4.708219433,0.61180665,7.717920426,1.138145625,-0.033901,-4.007197965,-14.16079432,-2.924017886,0.134519663,1.222778213,-1.594087184,0.203093831,0.168809636,0,0,,
0,75.8529,75.0294,50.8176,33.7706,28.5882,63.1,46.8118,10.6118,79.0312,49.8688,32.5687,64.0875,13.0875,4.381566916,2.793419591,14.83314926,4.566494303,0.593147974,7.4386697,1.126994085,-0.043083908,-4.007197965,-14.16079432,-2.924017886,0.134519663,1.222778213,0.018479632,1.018651437,0.504619776,1,0,,
0,75.8529,75.0294,50.8176,33.7706,28.5882,63.1,46.8118,10.6118,79.0312,49.8688,32.5687,64.0875,13.0875,4.381566916,2.793419591,14.83314926,4.566494303,0.593147974,7.4386697,1.126994085,-0.043083908,-4.007197965,-14.16079432,-2.924017886,0.134519663,1.222778213,0.018479632,1.018651437,0.504619776,1,0,,
0,67.5882,64.5118,47.3706,33.0706,29.5353,69.0706,53.9588,11.8118,79.0312,49.8688,32.5687,64.0875,13.0875,3.904164785,2.401838826,13.82700443,4.471839603,0.612798404,8.142525822,1.29905811,-0.047955908,-4.007197965,-14.16079432,-2.924017886,0.134519663,1.222778213,-1.060604217,0.346246539,0.257194005,0,1,,
0,74.5444,67.5889,44.1278,31.4444,30.9111,64.4556,44.8333,11.75,79.0312,49.8688,32.5687,64.0875,13.0875,4.305982722,2.516402336,12.88046354,4.251943212,0.641343503,7.598477317,1.079361698,-0.047705,-4.007197965,-14.16079432,-2.924017886,0.134519663,1.222778213,-2.445608963,0.086673338,0.079760251,0,1,,
1,71.6059,69.2706,52.6118,39.1647,42.8647,71.6647,57.6118,9.67059,79.0312,49.8688,32.5687,64.0875,13.0875,4.136243208,2.579013709,15.3568583,5.295889899,0.889356796,8.448336489,1.387004085,-0.039262595,-4.007197965,-14.16079432,-2.924017886,0.134519663,1.222778213,2.381561598,10.82178896,0.915410434,1,1,,
0,71.3286,69.9071,44.55,37.35,37.8,70.3357,58.8714,6.27143,79.0312,49.8688,32.5687,64.0875,13.0875,4.12022525,2.60271124,13.0036995,5.05050435,0.7842744,8.291664666,1.417328955,-0.025462006,-4.007197965,-14.16079432,-2.924017886,0.134519663,1.222778213,-0.426931937,0.652507962,0.394859194,0,1,,
0,79.0786,74.3286,47.3857,33.4786,29.9714,65.3929,50.6,4.31429,79.0312,49.8688,32.5687,64.0875,13.0875,4.56789625,2.767328107,13.83141197,4.527009771,0.621846607,7.708972802,1.218195,-0.017516017,-4.007197965,-14.16079432,-2.924017886,0.134519663,1.222778213,-0.4467338,0.639714178,0.390137614,0,1,,
0,67.8333,64.0467,41.86,31.78,31.0667,65.54,53.4133,8.3,79.0312,49.8688,32.5687,64.0875,13.0875,3.918322741,2.384522688,12.2185154,4.29732338,0.644571892,7.72631398,1.285925198,-0.033698,-4.007197965,-14.16079432,-2.924017886,0.134519663,1.222778213,-3.230081015,0.039554294,0.038049282,0,1,,
1,67.6048,73.3857,45.181,41.0048,32.919,66.6667,61.2571,10.0429,70.7714,51.1857,33.4214,72.3071,9.61429,3.905123667,2.732222997,13.18788209,5.544710061,0.683003412,7.859137263,1.474764683,-0.040774174,-3.588393066,-14.53474256,-3.000573292,0.151772603,0.898272729,-0.664759585,0.514397181,0.339671249,0,0,,
0,70.4875,78.4125,50.3875,33.3125,35.4437,72.6438,59.7438,6.55625,70.7714,51.1857,33.4214,72.3071,9.61429,4.07163995,2.919375788,14.70760738,4.504549563,0.735385888,8.563759651,1.438331985,-0.026618375,-3.588393066,-14.53474256,-3.000573292,0.151772603,0.898272729,0.90320224,2.467491974,0.711607119,1,0,,
0,70.3143,66.7143,43.9786,28.6571,37.0357,70.0214,48.9286,5.89286,70.7714,51.1857,33.4214,72.3071,9.61429,4.061635225,2.483840103,12.83691355,3.875041719,0.768416704,8.254612782,1.177956045,-0.023925012,-3.588393066,-14.53474256,-3.000573292,0.151772603,0.898272729,-2.576338463,0.076051962,0.070676849,0,1,,
0,76.4706,67.1118,46.7588,33.1765,33.9647,67.3294,53.3294,15.9471,70.7714,51.1857,33.4214,72.3071,9.61429,4.417247738,2.498639426,13.64842613,4.486159507,0.704699596,7.937260978,1.283905305,-0.064745226,-3.588393066,-14.53474256,-3.000573292,0.151772603,0.898272729,-1.099236128,0.333125452,0.249883048,0,1,,
0,71.4286,73.2,39.7143,30.45,20.6,66.4,50.5714,8.52857,70.7714,51.1857,33.4214,72.3071,9.61429,4.12600165,2.7253092,11.59220703,4.11747945,0.4274088,7.8276968,1.217506455,-0.034625994,-3.588393066,-14.53474256,-3.000573292,0.151772603,0.898272729,-4.011846195,0.018099948,0.017778164,0,1,,
1,74.7722,69.4889,53.95,35.8778,44.1333,68.2,55.8556,10.5389,70.7714,51.1857,33.4214,72.3071,9.61429,4.319141361,2.587141236,15.7474655,4.851431994,0.915677708,8.0398934,1.34472357,-0.042787934,-3.588393066,-14.53474256,-3.000573292,0.151772603,0.898272729,1.751857251,5.765300351,0.852186903,1,1,,
1,74.7722,69.4889,53.95,35.8778,44.1333,68.2,55.8556,10.5389,70.7714,51.1857,33.4214,72.3071,9.61429,4.319141361,2.587141236,15.7474655,4.851431994,0.915677708,8.0398934,1.34472357,-0.042787934,-3.588393066,-14.53474256,-3.000573292,0.151772603,0.898272729,1.751857251,5.765300351,0.852186903,1,1,,
0,70.1588,74.8412,48.3471,40.4059,32.8824,66.3882,57.6588,8.81765,70.7714,51.1857,33.4214,72.3071,9.61429,4.052652923,2.786412717,14.11203502,5.463726204,0.682244035,7.826305733,1.38813561,-0.035799659,-3.588393066,-14.53474256,-3.000573292,0.151772603,0.898272729,0.264882999,1.303278483,0.56583626,1,0,,
0,74.4692,63.8923,45.3462,30.3231,26.4923,66.9846,65.5,5.76923,70.7714,51.1857,33.4214,72.3071,9.61429,4.301638869,2.378774221,13.23610232,4.100319905,0.54966224,7.89661354,1.5769125,-0.023423074,-3.588393066,-14.53474256,-3.000573292,0.151772603,0.898272729,-1.994229063,0.136118552,0.119810166,0,1,,
0,75.24,69.78,38.1133,31.3667,37.5533,62.1933,48.58,6.66667,70.7714,51.1857,33.4214,72.3071,9.61429,4.34616336,2.59797918,11.12489114,4.241436541,0.779155868,7.331781557,1.1695635,-0.02706668,-3.588393066,-14.53474256,-3.000573292,0.151772603,0.898272729,-4.44692512,0.011714532,0.011578891,0,1,,
0,70.1125,61.35,39.4313,26.925,35.1063,65.4688,61.1875,6.7375,70.7714,51.1857,33.4214,72.3071,9.61429,4.04997845,2.28412185,11.50960216,3.640825425,0.728385512,7.717920426,1.473089063,-0.02735425,-3.588393066,-14.53474256,-3.000573292,0.151772603,0.898272729,-4.634260951,0.009713283,0.009619843,0,1,,
1,70.675,68.87,53.02,37.91,35.13,70.715,59.665,10.325,70.7714,51.1857,33.4214,72.3071,9.61429,4.0824707,2.56409897,15.4760078,5.12622811,0.72887724,8.336379205,1.436434875,-0.0419195,-3.588393066,-14.53474256,-3.000573292,0.151772603,0.898272729,1.697747817,5.461632931,0.845240358,1,1,,
1,71.825,71.8812,50.6437,31.2938,35.0187,68.5188,72.0687,11.4375,72.925,48.6625,29.5813,67.8938,9.59375,4.1488993,2.676208957,14.78238959,4.23157893,0.726567988,8.077475776,1.735053953,-0.04643625,-3.6975892,-13.81825216,-2.655809114,0.142509086,0.896353656,1.261784512,3.53171826,0.779333149,1,1,,
1,69.8313,70.2937,44.2313,39.0312,27.3813,65.5938,53.6188,6.46875,72.925,48.6625,29.5813,67.8938,9.59375,4.033735213,2.617104745,12.91067416,5.277837895,0.568107212,7.732656301,1.29087261,-0.026263125,-3.6975892,-13.81825216,-2.655809114,0.142509086,0.896353656,-0.665228726,0.514155913,0.339566031,0,0,,
1,69.8313,70.2937,44.2313,39.0312,27.3813,65.5938,53.6188,6.46875,72.925,48.6625,29.5813,67.8938,9.59375,4.033735213,2.617104745,12.91067416,5.277837895,0.568107212,7.732656301,1.29087261,-0.026263125,-3.6975892,-13.81825216,-2.655809114,0.142509086,0.896353656,-0.665228726,0.514155913,0.339566031,0,0,,
1,69.5437,66.6125,45.3812,25.825,37.6375,62.0312,57.6,11.0375,72.925,48.6625,29.5813,67.8938,9.59375,4.017122287,2.480049988,13.24631847,3.492082325,0.78090285,7.312672074,1.38672,-0.04481225,-3.6975892,-13.81825216,-2.655809114,0.142509086,0.896353656,-2.398897992,0.09081798,0.083256769,0,0,,
0,67.0588,72.7294,43.3,33.9647,32.5882,68.2824,62.8118,11.5941,72.925,48.6625,29.5813,67.8938,9.59375,3.873584523,2.707788291,12.638837,4.592740699,0.676139974,8.049607289,1.512194085,-0.047072046,-3.6975892,-13.81825216,-2.655809114,0.142509086,0.896353656,-1.066133919,0.344337183,0.256139001,0,1,,
1,71.6474,69.0737,47.4895,30.9421,38.9053,68.4158,51.9053,8.77895,72.925,48.6625,29.5813,67.8938,9.59375,4.138640414,2.571682925,13.86171016,4.184021704,0.807207164,8.065333415,1.249620098,-0.035642537,-3.6975892,-13.81825216,-2.655809114,0.142509086,0.896353656,-0.227380397,0.796617694,0.443398557,0,0,,
0,70.725,72.675,48.3125,41.1063,37.4938,72.4125,53.9562,8.9875,72.925,48.6625,29.5813,67.8938,9.59375,4.0853589,2.705762925,14.10193563,5.558434992,0.777921362,8.536492388,1.298995515,-0.03648925,-3.6975892,-13.81825216,-2.655809114,0.142509086,0.896353656,1.958458723,7.088393465,0.876366054,1,0,,
1,69.0062,64.5312,46.8875,36.2125,34.3312,68.275,61.0562,11.1562,72.925,48.6625,29.5813,67.8938,9.59375,3.986074137,2.402561107,13.68599238,4.896690463,0.712303738,8.048734925,1.469928015,-0.045294172,-3.6975892,-13.81825216,-2.655809114,0.142509086,0.896353656,0.087036853,1.090936883,0.521745487,1,1,,
0,67.9067,66.8733,42.5467,30.4133,28.7733,70.02,56.08,5.06667,72.925,48.6625,29.5813,67.8938,9.59375,3.922562619,2.489759832,12.41895626,4.112516839,0.596988428,8.25444774,1.350126,-0.02057068,-3.6975892,-13.81825216,-2.655809114,0.142509086,0.896353656,-1.945166692,0.14296339,0.125081338,0,1,,
0,71.9421,77.1105,57.8053,34.1789,28.3158,67.2789,71.0158,7.04737,72.4437,51.0563,38.4875,73.325,8.425,4.155663464,2.870901026,16.87278902,4.621705037,0.587496218,7.931307684,1.709705385,-0.028612322,-3.673185365,-14.497998,-3.45540775,0.153909175,0.787156175,2.09826374,8.152003622,0.890734309,1,0,,
0,65.8824,67.1588,44.7706,29.4824,38.0647,67.0824,59.1941,11.4353,72.4437,51.0563,38.4875,73.325,8.425,3.805630954,2.500389283,13.06809043,3.98663961,0.789766396,7.908142889,1.425097958,-0.046427318,-3.673185365,-14.497998,-3.45540775,0.153909175,0.787156175,-3.185361564,0.041363288,0.039720324,0,1,,
0,71.2684,74.8789,44.5579,34.1632,25.8947,70.3316,46.2895,7.11053,72.4437,51.0563,38.4875,73.325,8.425,4.116747858,2.787816326,13.00600543,4.619582067,0.537263236,8.291181329,1.114419713,-0.028868752,-3.673185365,-14.497998,-3.45540775,0.153909175,0.787156175,-2.178544562,0.113206175,0.101693808,0,1,,
0,71.3667,75.4917,43.4,30.9167,25.8083,69.05,50.0083,6.48333,72.4437,51.0563,38.4875,73.325,8.425,4.122426059,2.810631483,12.668026,4.180587091,0.535470608,8.14009735,1.203949823,-0.02632232,-3.673185365,-14.497998,-3.45540775,0.153909175,0.787156175,-2.987825676,0.050396897,0.047978909,0,1,,
1,71.7714,63.2786,43.6429,35.2,26.3929,70.6786,57.2714,12.1214,72.4437,51.0563,38.4875,73.325,8.425,4.14580315,2.355925557,12.73892608,4.7597792,0.547599889,8.332088118,1.378808955,-0.049212884,-3.673185365,-14.497998,-3.45540775,0.153909175,0.787156175,-2.412973704,0.089548607,0.082188722,0,0,,
0,71.5154,67.3308,42.4692,31.4077,27.8231,65.5308,54.2,10.4462,72.4437,51.0563,38.4875,73.325,8.425,4.131015566,2.506793015,12.39633479,4.246980602,0.577273679,7.72522942,1.304865,-0.042411572,-3.673185365,-14.497998,-3.45540775,0.153909175,0.787156175,-3.776611273,0.022900162,0.022387485,0,1,,
0,67.0579,63.4263,40.0684,30.6947,31.0895,65.3316,48.7316,10.0263,72.4437,51.0563,38.4875,73.325,8.425,3.873532536,2.361424575,11.69556528,4.150568029,0.645044946,7.701746329,1.17321327,-0.040706778,-3.673185365,-14.497998,-3.45540775,0.153909175,0.787156175,-5.062303586,0.006330959,0.00629113,0,1,,
0,73.4765,67.6235,50.0294,32.8235,39.6529,69.2412,59.5353,13.4118,72.4437,51.0563,38.4875,73.325,8.425,4.244296546,2.517690529,14.60308157,4.438426494,0.822718369,8.162637344,1.433312348,-0.054451908,-3.673185365,-14.497998,-3.45540775,0.153909175,0.787156175,-0.454980482,0.634460351,0.388177266,0,1,,
1,73.4765,67.6235,50.0294,32.8235,39.6529,69.2412,59.5353,13.4118,72.4437,51.0563,38.4875,73.325,8.425,4.244296546,2.517690529,14.60308157,4.438426494,0.822718369,8.162637344,1.433312348,-0.054451908,-3.673185365,-14.497998,-3.45540775,0.153909175,0.787156175,-0.454980482,0.634460351,0.388177266,0,0,,
0,70.315,69.07,47.28,33.635,35.8,68.25,58.615,9.07,72.4437,51.0563,38.4875,73.325,8.425,4.06167566,2.57154517,13.8005592,4.548158335,0.7427784,8.04578775,1.411156125,-0.0368242,-3.673185365,-14.497998,-3.45540775,0.153909175,0.787156175,-1.477855329,0.22812642,0.185751578,0,1,,
0,70.1308,72.6923,44.4231,35.6231,32.7769,70.1077,47.7769,6.86154,72.4437,51.0563,38.4875,73.325,8.425,4.051035531,2.706407021,12.96665866,4.816991205,0.680055121,8.26478643,1.150228868,-0.027857852,-3.673185365,-14.497998,-3.45540775,0.153909175,0.787156175,-2.014386786,0.133402182,0.117700658,0,1,,